CASEID,WEIGHT,WEIGHTPOP,P_PARTYID7,QUALLIFE,HLTHPHYS,HLTHMNTL,SATSOC,ACTSSOC,PHYSACTS,EMOPROBS,FATIGUE,RATEPAIN,FEELA,FEELB,FEELC,FEELD,FEELE,FEELF,FEELG,FEELH,FEELI,FEELJ,STRESS1,STRESS2,STRESS3,STRESS4,LONELY1,LONELY2,LONELY3,SATFIN,FINALTER,FINRELA,GOODLIFE,KIDSSOL,HAPPY,REACT1A,REACT1B,REACT1C,REACT1D,REACT1E,REACT1F,REACT1G,REACT1H,REACT1I,REACT1J,REACT1K,REACT1L,REACT1M,REACT1N,REACT1O,REACT2A,REACT2B,REACT2C,REACT2D,REACT2E,REACT2F,REACT2G,REACT2H,REACT2I,REACT2J,REACT2K,REACT2L,REACT2M,REACT2N,REACT2O,THNGA,THNGB,THNGC,THNGD,THNGE,INFO,CHANGE,Q9,Q10,Q11,Q14,ECONIMPACTA,ECONIMPACTB,ECONIMPACTC,ECONIMPACTD,ECONIMPACTE,ECONIMPACTF,ECONIMPACTG,ECONIMPACTH,ECONIMPACTI,ECONIMPACTJ,ECONIMPACTK,ECONIMPACTL,ECONIMPACTM,ECONIMPACTN,ECONIMPACTO,ECONIMPACTP,ECONIMPACTQ,Q25_1,Q25_2,Q25_3,Q25_4,Q25_DK,Q25_SKP,Q25_REF,Q19,Q20_1,Q20_2,Q20_3,Q20_DK,Q20_SKP,Q20_REF,Q21A,Q21B,Q21C,Q21D,Q21E,Q21F,Q21G,CAREGAPA,CAREGAPB,CAREGAPC,CAREGAPD,CAREGAPE,CAREGAPF,CAREGAPG,CAREGAPH,CAREGAPI,CAREGAPJ,CAREGAPK,CAREGAPL,WHYCAREGAPA,WHYCAREGAPB,WHYCAREGAPC,WHYCAREGAPD,WHYCAREGAPE,WHYCAREGAPF,WHYCAREGAPG,WHYCAREGAPH,WHYCAREGAPI,WHYCAREGAPJ,WHYCAREGAPK,WHYCAREGAPL,TELEHEALTH,CAREGIVEA,CAREGIVEB,CAREGIVEC,CAREGETA,CAREGETB,CAREGETC,FLOYDPROTESTA,FLOYDPROTESTB,FLOYDPROTESTC,FLOYDPROTESTD,STARTDT,ENDDT,DURATION,SURV_MODE,SURV_LANG,DEVICE,GENDER,AGE4,AGE7,EDUC4,MARITAL,EMPLOY,REGION4,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,HHSIZE,HH01,HH25,HH612,HH1317,HH18OV,HHINCOME,EDU_R3,INC_R3,EMPLOYED,MARRIED,RACETH,AGE_GROUP_R5,HOTSPOT
1363,1.314691004,164369.7413,Lean Republican,Good,Good,Good,Good,Good,Completely,Rarely,Moderate,0 - No pain,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Sometimes,Sometimes,Sometimes,Almost never,Rarely,Rarely,Rarely,More or less satisfied,Better,Average,Somewhat agree,About the same,Pretty happy,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No, , , , , , , , ,No, , , , , , ,No,No,No,No,No,Rarely,Only a few,No,No,Yes,"No, I receive no pay",No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Not sure,No,No,No,No,No,No,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,7/24/2020 13:23:51,7/24/2020 13:41:39,18,Web Interview,English,Smartphone,Female,45-59,45-54,BA or above,Married,Working - as a paid employee,Midwest,East North Central,Non-Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,4,0,0,0,0,4,"$75,000 to under $100,000",Bachelors degree or more,"$50,000 to under $100,000",Employed,Married/co-habitating,"White, non-Hispanic",40 to 59,not a hotspot
1916,.612751745,76609.5192,Moderate Republican,Good,Fair,Fair,Fair,Fair,Mostly,Often,Severe,4,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Fairly often,Almost never,Almost never,Sometimes,Very often,Very often,Very often,Satisfied,Better,Above average,Strongly agree,No children,Not too happy,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No, , , , , , , ,Yes, , , , , , , ,No,No,No,No,No,Occasionally,None,No,No,Yes,"Yes, I receive full pay but do not have to take leave",No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Not sure,No,No,No,SKIPPED ON WEB,No,No,Disagree,Strongly agree,Agree,Strongly agree,7/22/2020 22:21:18,7/22/2020 22:29:55,9,Web Interview,English,Desktop,Male,30-44,35-44,Some college,Never married,Working - as a paid employee,Midwest,East North Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,1,0,0,0,0,1,"$50,000 to under $75,000",Some college,"$50,000 to under $100,000",Employed,Not married,"White, non-Hispanic",40 to 59,not a hotspot
3051,1.364179476,170557.0562,Moderate Republican,Very good,Excellent,Very good,Good,Good,Completely,Often,Mild,0 - No pain,Yes,No,No,Yes,No,Yes,No,Yes,No,No,Sometimes,Sometimes,Sometimes,Almost never,Sometimes,Sometimes,Often,Satisfied,Stayed the same,Above average,Somewhat agree,About the same,Pretty happy,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes, , , ,No,Yes,Yes,Yes, ,Yes, ,Yes, ,No, ,Yes,No,No,Yes,No,No,Rarely,Only a few,No,No,Yes,"No, I receive no pay",No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Yes,No,Yes,No,Yes,No,No,Agree,Agree,Agree,Agree,7/22/2020 18:21:06,7/22/2020 18:29:43,9,Web Interview,English,Desktop,Female,45-59,45-54,BA or above,Married,Working - as a paid employee,Midwest,East North Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have cellphone, but mostly use landline",4,0,0,0,0,1,"$100,000 to under $150,000",Bachelors degree or more,"$100,000 or more",Employed,Married/co-habitating,"White, non-Hispanic",40 to 59,not a hotspot
1029,.696222845,87045.52523,Moderate Democrat,Very good,Excellent,Good,Very good,Excellent,Completely,Rarely,Mild,2,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Sometimes,Sometimes,Fairly often,Almost never,Often,Rarely,Sometimes,More or less satisfied,Better,Below average,Somewhat agree,No children,Not too happy,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No, , ,No,No,No,No,No, ,No, , , , , , ,No,No,Yes,No,No,Often,Some,No,No,Yes,"Yes, I use paid leave",No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,SKIPPED ON WEB,No,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Yes,No,No,No,No,No,No,Strongly agree,Agree,Strongly agree,Strongly disagree,7/22/2020 22:49:12,7/22/2020 22:55:58,7,Web Interview,English,Smartphone,Female,18-29,25-34,BA or above,Never married,Working - as a paid employee,Midwest,East North Central,Metro Area,Internet Household,Rented for cash,A one-family house detached from any other house,Cellphone only,5,0,0,0,0,2,"$150,000 or more",Bachelors degree or more,"$100,000 or more",Employed,Not married,"White, non-Hispanic",18 to 29,not a hotspot
1934,.605133594,75657.05702,Moderate Democrat,Very good,Very good,Very good,Very good,Very good,Completely,Rarely,Mild,1,Yes,No,No,No,Yes,No,No,No,Yes,No,Never,Very often,Sometimes,Almost never,Never,Never,Never,More or less satisfied,Stayed the same,Above average,Strongly disagree,Much worse,Not too happy,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No, ,Yes,Yes, ,Yes,Yes,Yes,Yes,No,Yes, , , ,Yes,Yes,No,Yes,No,No,Often,Only a few,No,Yes,No,"No, I receive no pay",No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No, , , ,Provider decided, , , , , ,Provider decided, , ,Yes,No,No,No,No,No,No,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,7/22/2020 12:27:41,7/22/2020 12:46:43,19,Web Interview,English,Desktop,Male,60+,75+,Some college,Married,Working - self-employed,Midwest,East North Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have cellphone, but mostly use landline",2,0,0,0,0,2,"$100,000 to under $150,000",Some college,"$100,000 or more",Employed,Married/co-habitating,"White, non-Hispanic",65 or older,not a hotspot
125,.277616439,34709.10054,Moderate Democrat,Good,Good,Fair,Poor,Good,Moderately,Often,Moderate,3,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Sometimes,Fairly often,Sometimes,Very often,Very often,Very often,Rarely,More or less satisfied,Stayed the same,Below average,Neither agree nor disagree,Much better,Not too happy,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes, , ,No,No,No,Yes,Yes,No,Yes, ,Yes, ,No,No,Yes,Yes,Yes,Yes,No,No,Rarely,Only a few,No,No,Yes,"No, I receive no pay",No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,"Some possible symptoms, but no diagnosis by doctor",No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No, , , ,Both, , , ,Both, , ,I decided, ,Yes,Yes,Yes,Yes,No,No,Yes,Agree,Disagree,Agree,Disagree,7/22/2020 14:56:14,7/22/2020 15:04:54,9,Web Interview,English,Smartphone,Female,30-44,25-34,Some college,Never married,Working - as a paid employee,Midwest,East North Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,1,0,0,0,0,1,"$20,000 to under $30,000",Some college,"Less than $50,000",Employed,Not married,"White, non-Hispanic",30 to 39,hotspot
2811,.622751818,77859.78216,Lean Democrat,Good,Good,Good,Fair,Fair,Moderately,Rarely,Moderate,2,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,Far above average,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No, , ,Yes,Yes,No,Yes, , ,Yes, , , , , , ,No,No,Yes,No,No,Rarely,None,No,No,Yes,"No, I receive no pay",No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,SKIPPED ON WEB,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB, , , , , , , , , , , , ,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,7/22/2020 21:38:44,7/22/2020 21:43:58,5,Web Interview,English,Smartphone,Female,18-29,25-34,BA or above,Never married,Working - as a paid employee,Midwest,East North Central,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,3,0,0,0,0,3,"$10,000 to under $20,000",Bachelors degree or more,"Less than $50,000",Employed,Not married,"White, non-Hispanic",18 to 29,hotspot
162,1.36399265,170533.6983,Lean Democrat,Fair,Poor,Fair,Fair,Fair,Moderately,Often,Moderate,6,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Sometimes,Sometimes,Sometimes,Sometimes,Often,Often,Often,Not at all satisfied,Worse,Far below average,Neither agree nor disagree,Somewhat worse,Pretty happy,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes, ,No,No,Yes,No,No,Occasionally,None,No,No,No,"No, I receive no pay",Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No, , , ,Both, , , , , , , , ,Yes,Yes,Yes,Yes,No,No,No,Strongly agree,Agree,Strongly agree,Agree,7/23/2020 22:51:59,7/23/2020 23:02:06,10,Web Interview,English,Smartphone,Female,30-44,35-44,HS graduate or equivalent,Divorced,Not working - other,Midwest,East North Central,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,"Have a landline, but mostly use cellphone",3,0,0,0,1,2,"Under $10,000",High school diploma or less,"Less than $50,000",Not employed,Not married,"African American, non-Hispanic",40 to 59,hotspot
2015,.309711086,38721.74594,Don't Lean/Independent/None,Very good,Good,Excellent,Good,Excellent,Mostly,Never,Moderate,3,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,Sometimes,Very often,Fairly often,Sometimes,Never,Never,Never,More or less satisfied,Worse,Below average,Strongly disagree,Much worse,Very happy,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,No, ,Yes,Yes,Yes,Yes,No, ,Yes, , , ,Yes, ,Yes,No,No,No,No,No,Occasionally,Only a few,Yes,No,No,"No, I receive no pay",Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Yes,No,No,No,No,No,No,Agree,Strongly agree,Disagree,Strongly agree,7/22/2020 18:50:39,7/22/2020 19:43:46,54,Web Interview,English,Smartphone,Female,30-44,25-34,Some college,Married,Not working - other,Midwest,East North Central,Metro Area,Internet Household,Rented for cash,A one-family house attached to one or more houses,"Have a landline, but mostly use cellphone",2,0,0,0,0,2,"$20,000 to under $30,000",Some college,"Less than $50,000",Not employed,Married/co-habitating,"White, non-Hispanic",30 to 39,hotspot
237,1.146003858,143279.5669,Don't Lean/Independent/None,Poor,Poor,Poor,Poor,Poor,A little,Always,Very severe,10 - The worst imaginable pain,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Fairly often,Very often,Never,Very often,Very often,Very often,Very often,Satisfied,Better,Far below average,Strongly disagree,Much better,Not too happy,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes, ,Yes, ,Yes,Yes,Yes,No,Yes,No,No,Most of the time,Some,No,Yes,No,"No, I receive no pay",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Both, , , , , , , , ,I decided, , ,Not sure,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,7/26/2020 14:45:13,7/26/2020 14:53:29,8,Web Interview,English,Smartphone,Male,30-44,35-44,No HS diploma,Married,Working - as a paid employee,Midwest,East North Central,Non-Metro Area,Non-internet household,Rented for cash,A one-family house detached from any other house,Landline telephone only,6,0,0,1,0,6 or more,"$50,000 to under $75,000",High school diploma or less,"$50,000 to under $100,000",Employed,Married/co-habitating,"White, non-Hispanic",30 to 39,not a hotspot
3410,.543114851,67903.14023,Strong Republican,Good,Good,Fair,Good,Good,Mostly,Sometimes,Moderate,3,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Sometimes,Fairly often,Sometimes,Never,Never,Never,Rarely,Satisfied,Stayed the same,Above average,Somewhat agree,Somewhat better,Pretty happy,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes, , ,Yes, , ,Yes, ,Yes,Yes,No,Yes,No, ,No,Yes,No,Yes,Yes,No,No,Occasionally,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No, , , , , , , , , ,Provider decided, , ,Not sure,No,No,No,No,No,No,Strongly agree,Strongly agree,Agree,Neither agree nor disagree,7/22/2020 14:05:39,7/22/2020 14:18:33,13,Web Interview,English,Tablet,Male,60+,65-74,BA or above,Married,Not working - retired,Midwest,East North Central,Non-Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",2,0,0,0,0,2,"$75,000 to under $100,000",Bachelors degree or more,"$50,000 to under $100,000",Not employed,Married/co-habitating,"White, non-Hispanic",65 or older,not a hotspot
137,1.163164713,145425.1092,Lean Democrat,Good,Very good,Very good,Good,Very good,Completely,Rarely,Mild,0 - No pain,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,Sometimes,Fairly often,Fairly often,Sometimes,Rarely,Rarely,Never,Not at all satisfied,Worse,Below average,Somewhat agree,About the same,Pretty happy,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No, ,No,No, ,No,No, ,No, , , , , , ,No,No,Yes,No,Yes,Occasionally,None,Yes,No,Yes,"No, I receive no pay",Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Yes,No,No,No,No,No,No,Agree,Agree,Agree,Strongly agree,7/30/2020 15:45:53,8/1/2020 9:38:16,9,Web Interview,English,Desktop,Male,18-29,25-34,Some college,Married,Working - as a paid employee,Midwest,East North Central,Non-Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",5,0,0,0,0,5,"$50,000 to under $75,000",Some college,"$50,000 to under $100,000",Employed,Married/co-habitating,"White, non-Hispanic",18 to 29,not a hotspot
836,.464451258,58068.1946,Moderate Republican,Very good,Fair,Very good,Fair,Fair,Moderately,Sometimes,Moderate,1,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Sometimes,Fairly often,Fairly often,Never,Never,Sometimes,Never,Satisfied,Better,Average,Strongly agree,About the same,Very happy,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No, , , , , , ,No, , , , , , ,No, ,No,No,Yes,No,No,Often,Many,No,No,No,"Yes, I receive full pay but do not have to take leave",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Yes,No,No,No,No,No,No,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,7/22/2020 16:24:51,7/22/2020 16:41:46,17,Web Interview,English,Smartphone,Male,60+,55-64,BA or above,Married,Working - as a paid employee,Midwest,East North Central,Non-Metro Area,Non-internet household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,2,0,0,0,0,2,"$50,000 to under $75,000",Bachelors degree or more,"$50,000 to under $100,000",Employed,Married/co-habitating,"White, non-Hispanic",60 to 64,not a hotspot
815,2.710093065,338830.413,Moderate Democrat,Good,Good,Good,Good,Good,Completely,Sometimes,Moderate,5,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Sometimes,Fairly often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,More or less satisfied,Better,Average,Somewhat agree,Somewhat better,Not too happy,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes, ,Yes,Yes,Yes,Yes,Yes,Yes, ,Yes,Yes, , , ,Yes,Yes,No,No,Yes,No,No,Often,None,Yes,Yes,No,"No, I receive no pay",No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Yes,Yes,Yes,Yes,No,No,No,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,7/22/2020 15:23:33,7/27/2020 11:12:58,27,Web Interview,English,Smartphone,Female,45-59,45-54,HS graduate or equivalent,Married,Working - as a paid employee,Midwest,East North Central,Non-Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",4,0,0,0,0,4,"$10,000 to under $20,000",High school diploma or less,"Less than $50,000",Employed,Married/co-habitating,"White, non-Hispanic",40 to 59,not a hotspot
314,.601634536,75219.58599,Moderate Democrat,Very good,Very good,Very good,Very good,Good,Completely,Rarely,Mild,3,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Never,Very often,Fairly often,Almost never,Never,Never,Never,More or less satisfied,Better,Above average,Neither agree nor disagree,Somewhat better,Pretty happy,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No, , , , ,No,No, , , , , , ,No, , ,No,No,Yes,No,No,Occasionally,Some,No,No,Yes,"No, I receive no pay",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,No,No,No,No,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,Strongly agree,Agree,Strongly agree,Neither agree nor disagree,8/2/2020 18:51:45,8/2/2020 19:03:45,12,Web Interview,English,Desktop,Female,60+,55-64,Some college,Separated,Working - as a paid employee,Midwest,East North Central,Non-Metro Area,Non-internet household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",1,0,0,0,0,1,"$10,000 to under $20,000",Some college,"Less than $50,000",Employed,Not married,"White, non-Hispanic",60 to 64,not a hotspot
2623,1.637429492,204720.2431,Lean Republican,Good,Fair,Good,Good,Fair,A little,Sometimes,Mild,6,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Almost never,Fairly often,Fairly often,Almost never,Never,Never,Never,More or less satisfied,Stayed the same,Below average,Neither agree nor disagree,Somewhat better,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , , , , ,Yes,No,No,No,No,Occasionally,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, , , , , , , ,Provider decided, , , , ,Yes,No,No,No,No,No,No,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,8/4/2020 11:25:39,8/4/2020 11:36:56,12,Web Interview,English,Desktop,Male,45-59,55-64,HS graduate or equivalent,Divorced,Not working - disabled,Midwest,East North Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A mobile home or trailer,"Have cellphone, but mostly use landline",2,0,0,0,0,2,"$50,000 to under $75,000",High school diploma or less,"$50,000 to under $100,000",Not employed,Not married,"White, non-Hispanic",40 to 59,not a hotspot
867,.973267415,121683.1276,Strong Democrat,Good,Good,Fair,Good,Fair,Moderately,Sometimes,Moderate,2,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Often,Sometimes,More or less satisfied,Worse,Average,Somewhat agree,About the same,Pretty happy,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes, ,Yes,Yes,Yes,Yes,Yes,No, , ,Yes,Yes,No,Yes,No,No,Often,Some,Yes,Yes,No,"No, I receive no pay",Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,"Some possible symptoms, but no diagnosis by doctor",No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No, , , , , , , ,Provider decided, , , , ,Yes,No,No,No,No,No,No,Agree,Agree,Agree,Agree,7/23/2020 10:09:18,7/23/2020 10:19:29,10,Web Interview,English,Smartphone,Male,45-59,45-54,HS graduate or equivalent,Married,Not working - other,Midwest,East North Central,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,"Have a landline, but mostly use cellphone",3,0,0,0,0,3,"$40,000 to under $50,000",High school diploma or less,"Less than $50,000",Not employed,Married/co-habitating,Hispanic,40 to 59,not a hotspot
